source identifier	source name	target prefix	predicted identifier	predicted name	true identifier	true name	confidence
mondo:0024493	tumor grade 3, general grading system	ncit	ncit:C3460	Grade 3 Follicular Lymphoma	ncit:C28079	Grade 3	0.51
doid:12010	anterior ischemic optic neuropathy	mondo	mondo:0009789	nonarteritic anterior ischemic optic neuropathy, susceptibility to	mondo:0006649	anterior ischemic optic neuropathy	0.45
mondo:0002026	candidiasis	ncit	ncit:C28137	Oral Candidiasis	ncit:C26711	Candidiasis	0.69
icd11:1514301548	Age-related macular degeneration	mondo	mondo:0012674	age related macular degeneration 10	mondo:0005150	age-related macular degeneration	0.63
ncit:C116778	Spondyloarthritis	efo	efo:0009477	vertebral joint disease	efo:0000706	spondyloarthropathy	0.6
mondo:0009411	autoimmune polyendocrine syndrome type 1	doid	doid:0050168	autoimmune polyendocrine syndrome type 2	doid:0050167	autoimmune polyendocrine syndrome type 1	0.81
mondo:0019611	TSH-secreting pituitary adenoma	icd11	icd11:158032664	Thyrotroph adenoma	icd11:125504731	TSH-secreting pituitary adenoma	0.52
omim.ps:248370	Mandibuloacral dysplasia with lipodystrophy	doid	doid:0081129	mandibuloacral dysplasia type B lipodystrophy	doid:0081127	mandibuloacral dysplasia	0.59
ncit:C3079	Heart Disorder	efo	efo:0000319	cardiovascular disease	efo:0003777	heart disease	0.61
efo:0002496	actinic keratosis	icd11	icd11:1892986896	Actinic keratosis	icd11:1803982621	Actinic keratosis	0.52
efo:1001896	lateral epicondylitis	doid	doid:14087	epicondylitis	doid:14088	NO_NAME_FOUND	0.75
mondo:0005136	malaria	icd11	icd11:633896543	Malaria without parasitological confirmation	icd11:1439886552	Malaria	0.65
doid:0080163	otulipenia	mondo	mondo:0975955	autoinflammation, panniculitis, and dermatosis syndrome	mondo:0014912	autoinflammation, panniculitis, and dermatosis syndrome, autosomal recessive	0.88
doid:0110022	age related macular degeneration 10	mondo	mondo:0005150	age-related macular degeneration	mondo:0012674	age related macular degeneration 10	1.01
mondo:0005512	malignant peritoneal mesothelioma	ncit	ncit:C9350	Peritoneal Malignant Mesothelioma	ncit:C8704	Advanced Peritoneal Malignant Mesothelioma	0.78
doid:0110707	hypotrichosis 10	mondo	mondo:0003037	hypotrichosis	mondo:0013650	hypotrichosis 10	0.57
efo:1000583	Thymoma Type B3	mondo	mondo:0016974	thymoma type B	mondo:0006458	thymoma type B3	1.04
efo:1000362	Malignant Pleural Neoplasm	doid	doid:14033	malignant visceral pleura tumor	doid:5158	pleural cancer	0.66
mondo:0019134	central neurocytoma	icd11	icd11:950838670	Cerebellar liponeurocytoma	icd11:2039766091, icd11:1247650801	Central neurocytoma, Central neurocytoma of brain	0.54
icd11:1725668060	Chondrodystrophic myotonia	mondo	mondo:0100435	Schwartz-Jampel syndrome type 1	mondo:0009717	Schwartz-Jampel syndrome	0.57
mondo:0009126	duodenal atresia	hp	hp:0100867	Duodenal stenosis	hp:0002247	Duodenal atresia	0.64
mondo:0006921	Actinomycetales infectious disease	mesh	mesh:D000196	Actinomycosis	mesh:D000193	Actinomycetales Infections	0.72
doid:3587	pancreatic ductal carcinoma	mondo	mondo:0015278	familial pancreatic carcinoma	mondo:0005184	pancreatic ductal adenocarcinoma	0.73
mondo:0003171	pineal gland astrocytoma	ncit	ncit:C115327	Adult Pineal Gland Astrocytoma	ncit:C8274	Pineal Gland Astrocytoma	1.03
doid:0080937	wild-type amyloidosis	mondo	mondo:0019441	ATTRV122I amyloidosis	mondo:0018018	wild type ATTR amyloidosis	0.55
mondo:0000432	lymphoplasmacytic lymphoma	doid	doid:0060901	lymphoplasmacytic lymphoma	doid:0050747	obsolete lymphoplasmacytic lymphoma	0.87
mondo:0004633	Hodgkin's lymphoma, mixed cellularity	ncit	ncit:C9127	Adult Mixed Cellularity Classic Hodgkin Lymphoma	ncit:C3517	Mixed Cellularity Classic Hodgkin Lymphoma	0.77
orphanet.ordo:643	Giant axonal neuropathy	doid	doid:0090069	giant axonal neuropathy 2	doid:0090068	giant axonal neuropathy 1	0.64
ncit:C27142	Selective IgG Immunodeficiency	mondo	mondo:0001901	selective IgG subclass deficiency	mondo:0045045	selective IgG immunodeficiency	0.81
mesh:D012891	Sleep Apnea Syndromes	mondo	mondo:0024358	complex sleep apnea	mondo:0005296	sleep apnea syndrome	0.77
ncit:C128806	Hyperalphalipoproteinemia	mondo	mondo:0007744	cholesterol-ester transfer protein deficiency	mondo:0015903	hyperalphalipoproteinemia	0.66
mondo:0017879	hantavirus pulmonary syndrome	icd11	icd11:271833991	Hantavirus disease	icd11:582624609	Hantavirus pulmonary syndrome	0.68
mesh:D000377	Agnosia	ncit	ncit:C35276	Visual Agnosia	ncit:C84542	Agnosia	0.61
doid:0070342	adult-onset type II citrullinemia	mondo	mondo:0016602	citrin deficiency	mondo:0011326	citrullinemia, type II, adult-onset	0.95
mondo:0002786	diencephalic cancer	ncit	ncit:C5125	Diencephalic Neoplasm	ncit:C5126	Malignant Diencephalic Neoplasm	0.95
doid:4362	cervical cancer	ncit	ncit:C9039	Cervical Carcinoma	ncit:C9311, ncit:C2940	Malignant Cervical Neoplasm, Cervical Neoplasm	0.84
mondo:0016718	choroid plexus carcinoma	doid	doid:3540	choroid plexus cancer	doid:5648	choroid plexus carcinoma	0.73
ncit:C4017	Breast Ductal Carcinoma	doid	doid:3007	breast ductal carcinoma	doid:3008	invasive ductal carcinoma	0.82
mondo:0007381	epithelial recurrent erosion dystrophy	doid	doid:11541	recurrent corneal erosion	doid:0070337	epithelial recurrent erosion dystrophy	0.68
mondo:0850302	intracranial meningioma	ncit	ncit:C6253	Childhood Intracranial Meningioma	ncit:C4656	Intracranial Meningioma	0.82
doid:0070186	Y-linked spermatogenic failure 1	mondo	mondo:0009776	spermatogenic failure 1	mondo:0010763	spermatogenic failure, Y-linked, 1	0.6
mondo:0008818	arterial tortuosity syndrome	icd11	icd11:2017161260	Arterial tortuosity	icd11:371764699	Arterial tortuosity syndrome	0.59
doid:1496	echinococcosis	mesh	mesh:D004444	Echinococcosis, Hepatic	mesh:D004443	Echinococcosis	0.67
ncit:C50781	Transient Ischemic Attack	mondo	mondo:0007047	punctate palmoplantar keratoderma type III	mondo:0005264	transient ischemic attack	0.59
doid:1205	allergic disease	ncit	ncit:C3116	Type I Hypersensitivity	ncit:C3114	Hypersensitivity	0.52
mondo:0003812	ovarian endometrial cancer	ncit	ncit:C6257	Ovarian Endometrioid Tumor	ncit:C40051	Malignant Ovarian Endometrioid Tumor	0.85
doid:0060222	Scheie syndrome	orphanet.ordo	orphanet.ordo:662216	Mucopolysaccharidosis type 10	orphanet.ordo:93474	Scheie syndrome	0.76
efo:1000284	Granular Cell Tumor	ncit	ncit:C7709	Digestive System Neuroendocrine Tumor G1	ncit:C3474	Granular Cell Tumor	0.55
mondo:0019202	myxofibrosarcoma	icd11	icd11:1484842830	Fibromyxosarcoma	icd11:405689402	Myxofibrosarcoma, primary site	0.75
efo:0009001	Mastocytosis	icd11	icd11:1275401800	Urticaria pigmentosa	icd11:691643472	Mastocytosis	0.53
efo:1001849	staphylococcal skin infections	mondo	mondo:0018181	staphylococcal scalded skin syndrome	mondo:0024313	staphylococcal infection	0.85
orphanet:1145	Infantile-onset X-linked spinal muscular atrophy	mondo	mondo:0975826	arthrogryposis multiplex congenita 7, X-linked	mondo:0010532	infantile-onset X-linked spinal muscular atrophy	0.81
mesh:D053206	Nocturnal Enuresis	mondo	mondo:0010910	enuresis, nocturnal, 1	mondo:0000022	nocturnal enuresis	0.62
mondo:0003345	hilar cholangiocarcinoma	efo	efo:1001005	Klatskin's tumor	efo:1001959	hilar cholangiocarcinoma	0.98
ncit:C50486	Cerebral Infarction	mondo	mondo:0005098	stroke disorder	mondo:0002679	cerebral infarction	0.74
ncit:C3336	Polycythemia Vera	mondo	mondo:0001394	chronic erythremia	mondo:0009891	acquired polycythemia vera	0.62
efo:0007272	filarial elephantiasis	icd11	icd11:1045980161	Lymphoedema due to lymphatic filariasis	icd11:247221550	Lymphatic filariasis	0.58
ncit:C3050	Gastrin-Producing Neuroendocrine Tumor	mondo	mondo:0019610	Zollinger-Ellison syndrome	mondo:0003523	gastrin-producing neuroendocrine tumor	0.62
doid:0050448	white sponge nevus	mondo	mondo:0008676	white sponge nevus 1	mondo:0015748	hereditary mucosal leukokeratosis	0.54
efo:1001399	Pneumonia, Aspiration	mondo	mondo:0000265	aspiration pneumonia	mondo:0002572	aspiration pneumonitis	0.85
doid:1866	giant cell reparative granuloma	ncit	ncit:C121893	Giant Cell Lesion of Small Bones	ncit:C173930	Central Giant Cell Granuloma	0.79
mondo:0019472	extranodal nasal NK/T cell lymphoma	doid	doid:9072	lethal midline granuloma	doid:0080797	nasal type extranodal NK/T-cell lymphoma	0.52
efo:0007164	Balkan nephropathy	doid	doid:0050201	nephropathia epidemica	doid:3052	Balkan nephropathy	0.78
efo:1001104	phimosis	icd11	icd11:1166469719	Adherent prepuce	icd11:184957512	Phimosis	0.6
orphanet.ordo:662216	Mucopolysaccharidosis type 10	doid	doid:0060222	Scheie syndrome	doid:0061128	mucopolysaccharidosis X	0.76
orphanet:363203	Ring chromosome syndrome	mondo	mondo:0015431	ring chromosome 10	mondo:0018186	obsolete ring chromosome	0.79
icd11:587494652	Congenital stationary night blindness	mondo	mondo:0010241	congenital stationary night blindness 2A	mondo:0016293	congenital stationary night blindness	0.66
icd11:337607970	Haemophilia A	mondo	mondo:0018660	hemophilia	mondo:0010602	hemophilia A	0.9
efo:0007131	acute hemorrhagic conjunctivitis	ncit	ncit:C34509	Viral Conjunctivitis	ncit:C34505	Acute Hemorrhagic Conjunctivitis	0.73
ncit:C3246	Mycosis Fungoides	mondo	mondo:0015821	mycosis fungoides and variants	mondo:0009691	mycosis fungoides	0.76
ncit:C38766	Lymphocytic Thyroiditis	efo	efo:0006812	autoimmune thyroid disease	efo:0003779	Hashimoto's thyroiditis	0.79
mondo:0003481	dysgerminoma of ovary	doid	doid:4441	dysgerminoma	doid:5511	dysgerminoma of ovary	0.75
doid:0111278	histiocytosis-lymphadenopathy plus syndrome	mondo	mondo:0006412	sinus histiocytosis with massive lymphadenopathy	mondo:0011273	H syndrome	0.65
mondo:0005976	syphilis	efo	efo:1001247	chancre	efo:0007504	syphilis	0.7
ncit:C3798	Malignant Peripheral Nerve Sheath Tumor	mondo	mondo:0002675	neurofibrosarcoma	mondo:0017827	malignant peripheral nerve sheath tumor	0.8
efo:0005581	red-green color blindness	mondo	mondo:0010565	red color blindness	mondo:0010564	red-green color blindness	0.87
mesh:D009293	Opioid-Related Disorders	efo	efo:0010702	opioid use disorder	efo:0005611	opioid dependence	0.63
mondo:0006210	fibrolamellar hepatocellular carcinoma	ncit	ncit:C114992	Adult Fibrolamellar Carcinoma	ncit:C4131	Fibrolamellar Carcinoma	0.93
icd11:325064766	Duplications of the short arm of chromosome 16	mondo	mondo:0016934	partial duplication of chromosome 16	mondo:0016949	partial duplication of the short arm of chromosome 16	0.57
mondo:0015689	myeloid neoplasm associated with PDGFRA rearrangement	icd11	icd11:723658555	Myeloid and lymphoid neoplasms with PDGFRA rearrangement	icd11:833355630	Myeloid/lymphoid neoplasm associated with PDGFRA rearrangement	0.63
doid:0090140	cortisone reductase deficiency 2	mondo	mondo:0000193	cortisone reductase deficiency	mondo:0013842	cortisone reductase deficiency 2	0.56
efo:1001759	alcohol amnestic disorder	mesh	mesh:D000076042	Alcoholic Korsakoff Syndrome	mesh:D000425	Alcohol Amnestic Disorder	0.9
doid:1067	open-angle glaucoma	efo	efo:0021425	pigmentary glaucoma	efo:0004190	open-angle glaucoma	0.61
mondo:0014359	pigmented nodular adrenocortical disease, primary, 4	doid	doid:0070547	primary pigmented nodular adrenocortical disease 2	doid:0070549	primary pigmented nodular adrenocortical disease 4	0.77
efo:1001144	rat-bite fever	icd11	icd11:614000128	Streptobacillosis	icd11:1026551291	Rat-bite fevers	0.58
omim.ps:123700	Cutis laxa	mondo	mondo:0016175	cutis laxa	mondo:0100237	inherited cutis laxa	0.51
mondo:0045053	osteogenic neoplasm	ncit	ncit:C9343	Bone Neoplasm	ncit:C6603	Osteogenic Neoplasm	0.55
ncit:C94524	Pituicytoma	mondo	mondo:0003257	posterior pituitary gland neoplasm	mondo:0006372	pituicytoma	0.77
icd11:829915640	Adenocarcinoma of oesophagus	mondo	mondo:0013662	Barrett esophagus	mondo:0005028	esophageal adenocarcinoma	0.63
icd11:678242327	Microphthalmia, Lenz type	mondo	mondo:0010671	microphthalmia, syndromic 1	mondo:0018924	microphthalmia, Lenz type	0.52
mondo:0021001	hemochromatosis type 1	ncit	ncit:C82892	Hemochromatosis	ncit:C84764	HFE-Associated Hereditary Hemochromatosis	0.61
mondo:0020562	pleomorphic liposarcoma	ncit	ncit:C3181	Prolymphocytic Leukemia	ncit:C3705	Pleomorphic Liposarcoma	0.54
doid:0060308	autosomal recessive intellectual developmental disorder	mondo	mondo:0012618	intellectual disability, autosomal recessive 10	mondo:0019502	autosomal recessive non-syndromic intellectual disability	0.56
orphanet:1479	Atrial septal defect-atrioventricular conduction defects syndrome	mondo	mondo:0800268	atrioventricular septal defect, susceptibility to, 1	mondo:0007173	atrial septal defect 7	0.63
icd11:1303003466	Histoplasmosis	mondo	mondo:0002099	Histoplasma capsulatum infectious disease	mondo:0018312	histoplasmosis	0.64
efo:0009660	anus disease	ncit	ncit:C79536	Anal Ulcer	ncit:C26695	Anal Disorder	0.56
icd11:768216194	Hypopituitarism	mondo	mondo:0015127	pituitary deficiency	mondo:0005152	hypopituitarism	0.84
mesh:D013203	Staphylococcal Infections	mondo	mondo:0005545	staphylococcus aureus infection	mondo:0024313	staphylococcal infection	0.72
ncit:C68611	Sinonasal Squamous Cell Carcinoma	mondo	mondo:0044705	paranasal sinus squamous cell carcinoma	mondo:0044787	nasal cavity and paranasal sinus squamous cell carcinoma	0.78
ncit:C126329	Usher Syndrome Type 3	mondo	mondo:0010170	Usher syndrome type 3A	mondo:0016485	Usher syndrome type 3	0.66
doid:8533	hypopharynx cancer	efo	efo:0002938	hypopharyngeal carcinoma	efo:0007321	hypopharynx cancer	0.64
efo:1000685	dermatographia	doid	doid:1554	vibratory urticaria	doid:743	dermatographia	0.74
efo:0004895	Tourette syndrome	ncit	ncit:C116766	Tourettism	ncit:C35078	Tourette Syndrome	0.6
doid:12663	blastomycosis	ncit	ncit:C34429	North American Blastomycosis	ncit:C34428	Blastomycosis	0.84
mondo:0002373	benign mesothelioma	ncit	ncit:C3762	Adenomatoid Tumor	ncit:C3234	Mesothelioma	0.92
efo:1001998	complex regional pain syndrome	icd11	icd11:2067142665	Complex regional pain syndrome type I	icd11:1834504950	Complex regional pain syndrome	0.57
orphanet.ordo:803	Amyotrophic lateral sclerosis	doid	doid:0111227	frontotemporal dementia and/or amyotrophic lateral sclerosis 7	doid:332	amyotrophic lateral sclerosis	0.79
doid:8986	narcolepsy	efo	efo:0005855	narcolepsy without cataplexy	efo:0000614	obsolete_narcolepsy with cataplexy	0.86
mondo:0004977	angioimmunoblastic T-cell lymphoma	efo	efo:1001350	Immunoblastic Lymphadenopathy	efo:0000255	angioimmunoblastic T-cell lymphoma	0.91
omim.ps:105650	Diamond-Blackfan anemia	mondo	mondo:0013217	Diamond-Blackfan anemia 10	mondo:0015253	Diamond-Blackfan anemia	0.7
doid:10047	nodular malignant melanoma	ncit	ncit:C205125	Nodular Melanoma	ncit:C4225	Cutaneous Nodular Melanoma	0.86
doid:0111936	immunodeficiency 14	mondo	mondo:0018338	activated PI3K-delta syndrome	mondo:0014222	immunodeficiency 14	0.73
orphanet:101063	Situs inversus totalis	mondo	mondo:0022968	dextrocardia with situs inversus	mondo:0010029	situs inversus	1.06
icd11:1186866066	Familial primary hyperparathyroidism	mondo	mondo:0007767	hyperparathyroidism 1	mondo:0016365	familial primary hyperparathyroidism	0.67
efo:1000589	Thyroid Gland Mixed Medullary and Follicular Cell Carcinoma	ncit	ncit:C187992	Thyroid Gland Mixed Medullary and Follicular Carcinoma	ncit:C46104	Thyroid Gland Mixed Medullary and Follicular Cell-Derived Carcinoma	0.76
doid:0110153	Charcot-Marie-Tooth disease type 1E	mondo	mondo:0008960	Charcot-Marie-Tooth disease-hearing loss-intellectual disability syndrome	mondo:0007311	Charcot-Marie-Tooth disease type 1E	0.63
efo:0000553	invasive lobular carcinoma	ncit	ncit:C3771	Breast Lobular Carcinoma	ncit:C7950	Invasive Breast Lobular Carcinoma	1.0
mondo:0015277	medullary thyroid gland carcinoma	ncit	ncit:C95466	Pancreatic Medullary Carcinoma	ncit:C3879	Thyroid Gland Medullary Carcinoma	0.69
mondo:0003646	rectum neuroendocrine neoplasm	ncit	ncit:C135213	Rectal Neuroendocrine Tumor	ncit:C5698	Rectal Neuroendocrine Neoplasm	0.84
ncit:C9330	Appendix Carcinoma	doid	doid:11239	appendix cancer	doid:4902	appendix carcinoma	0.74
orphanet:89936	X-linked hypophosphatemia	mondo	mondo:0020720	X-linked hypophosphatemic rickets	mondo:0010619	X-linked dominant hypophosphatemic rickets	0.69
mondo:0005662	balantidiasis	icd11	icd11:1504147892	Dysentery due to Balantidium coli	icd11:2090337975	Infections due to Balantidium coli	0.66
mondo:0008338	contractures, pterygia, and spondylocarpotarsal fusion syndrome 1A	doid	doid:0111603	distal arthrogryposis type 7	doid:0081321	contractures, pterygia, and spondylocarpotarsal fusion syndrome 1A	0.7
doid:0060239	Van der Woude syndrome	mondo	mondo:0011712	van der Woude syndrome 2	mondo:0019508	van der Woude syndrome	0.62
mondo:0008215	adult-onset autosomal dominant demyelinating leukodystrophy	doid	doid:0051015	adult onset demyelinating leukodystrophy	doid:0060785	typical adult-onset autosomal dominant demyelinating leukodystrophy	0.73
doid:3883	Lynch syndrome	ncit	ncit:C120083	Hereditary Nonpolyposis Colorectal Cancer Syndrome	ncit:C8494	Lynch Syndrome	0.87
doid:0111629	dihydropyrimidinase deficiency	orphanet.ordo	orphanet.ordo:121174	dihydropyrimidinase	orphanet.ordo:38874	Dihydropyrimidinuria	0.59
efo:0003956	seasonal allergic rhinitis	mondo	mondo:0011786	allergic rhinitis	mondo:0005324	seasonal allergic rhinitis	0.92
mondo:0044141	panic disorder without agoraphobia	ncit	ncit:C97194	Panic Disorder with Agoraphobia	ncit:C97193	Panic Disorder without Agoraphobia	0.8
mondo:0004557	congenital fibrosarcoma	ncit	ncit:C142823	Congenital Peribronchial Myofibroblastic Tumor	ncit:C4244	Infantile Fibrosarcoma	0.67
ncit:C128115	Marshall Syndrome	mondo	mondo:0018540	PFAPA syndrome	mondo:0007949	Marshall syndrome	0.57
doid:2297	leptospirosis	mondo	mondo:0043004	Weil's disease	mondo:0005825	leptospirosis	0.78
doid:1339	Diamond-Blackfan anemia	ncit	ncit:C176919	Diamond-Blackfan Anemia 10	ncit:C61236	Congenital Pure Red Cell Aplasia	0.62
mondo:0004953	invasive ductal breast carcinoma	ncit	ncit:C4017	Breast Ductal Carcinoma	ncit:C4194	Invasive Breast Carcinoma of No Special Type	0.74
doid:2352	hemochromatosis	mondo	mondo:0021001	hemochromatosis type 1	mondo:0006507	hereditary hemochromatosis	0.7
mondo:0005220	collecting duct carcinoma	efo	efo:1000314	Kidney Medullary Carcinoma	efo:0003016	collecting duct carcinoma	0.91
doid:0111129	focal segmental glomerulosclerosis 2	mondo	mondo:0100111	focal segmental glomerulosclerosis and neurodevelopmental syndrome	mondo:0011390	focal segmental glomerulosclerosis 2	0.54
icd11:1892393023	Acne	mondo	mondo:0018873	anterior cutaneous nerve entrapment syndrome	mondo:0011438	acne	0.53
mondo:0100223	mitochondrial complex I deficiency, nuclear type	doid	doid:0112075	nuclear type mitochondrial complex I deficiency 10	doid:0112065	nuclear type mitochondrial complex I deficiency	1.15
ncit:C8997	Blastoma	doid	doid:0070003	blastoma	doid:4766	embryoma	0.89
icd11:430849255	Autosomal recessive congenital ichthyosis	mondo	mondo:0014011	autosomal recessive congenital ichthyosis 10	mondo:0017265	autosomal recessive congenital ichthyosis	0.64
ncit:C26729	Connective Tissue Disorder	efo	efo:0005755	rheumatic disease	efo:1001986	connective tissue disease	0.54
